,churn
17114,1
12084,1
14867,1
20495,1
7439,1
1454,1
26933,1
13436,1
12737,1
5779,1
44414,1
17129,1
25655,1
2928,1
44925,1
16885,1
20306,1
11838,1
25892,1
4135,1
33484,1
48746,1
18548,1
31873,1
3660,1
2260,1
270,1
12934,1
6292,1
5437,1
21405,1
5925,1
55349,0
52501,1
2805,1
41844,1
20333,1
60998,1
2478,1
10579,1
39210,1
38006,1
50296,0
17847,1
6122,1
2738,1
45712,1
3257,1
28154,1
42854,1
28779,1
46865,1
5827,1
32315,1
27413,1
44509,1
4730,1
49173,1
11117,1
67482,0
10443,0
5306,1
9928,1
25797,1
10651,1
2625,1
36026,1
41049,1
45681,1
19819,1
1039,1
4991,1
27580,1
10295,1
50340,0
5317,1
42131,1
6734,1
18825,1
4158,1
31441,1
20010,1
2567,1
19082,1
43222,1
30596,1
14666,1
31789,0
28862,1
11446,1
23150,1
31095,1
12654,1
13150,1
50833,1
39073,1
72158,1
28534,1
20865,1
30997,1
153,1
44859,1
1629,1
2795,1
24795,1
52240,0
9522,1
36037,0
9711,1
5381,1
41250,1
24378,1
63359,0
39367,1
4917,1
2673,1
38157,1
14699,1
13274,1
30604,0
32867,1
2092,1
46948,1
3159,1
54825,1
28927,1
29885,1
15170,1
15563,1
13050,1
49871,1
38352,1
5151,1
41074,1
1972,1
11512,1
35520,1
16958,1
21023,1
54454,1
15043,1
29654,1
17696,1
5164,1
24977,1
42452,0
37482,1
8486,1
20979,1
40321,1
33666,1
18861,1
4399,1
14515,1
8645,1
41031,1
4466,1
24093,1
8011,1
7879,1
1380,1
22661,1
48409,1
3104,1
11208,1
60027,1
10645,1
7783,1
17577,1
39276,1
3236,1
26788,1
66815,1
13640,1
22274,1
39317,1
43563,1
35000,1
2809,1
34627,1
2036,1
18052,1
40927,1
34745,1
416,1
13372,1
3702,1
35441,1
36428,0
27465,1
20785,1
6844,1
8145,1
3418,1
19776,1
55831,0
40258,1
4998,1
40159,1
21669,1
11207,1
8981,1
69652,1
2945,1
4313,1
4815,1
5658,1
28396,0
20182,1
4253,1
38255,1
24681,1
8988,1
707,1
13661,1
1956,1
25652,1
16516,1
22153,1
38303,1
9219,1
43221,1
7422,1
14773,1
21117,1
1741,1
2152,1
20834,1
7517,1
57876,1
23816,1
16032,1
32664,1
31780,1
1756,0
3105,1
66914,1
5578,1
47618,1
3942,1
29009,1
7931,1
29039,1
2729,1
24811,1
15219,1
24914,1
50991,0
8287,1
4705,1
30737,1
7433,1
9566,1
29332,1
43324,1
25104,1
29485,1
2435,1
39686,1
7888,1
5532,1
3745,1
6508,1
38611,0
4572,1
45027,1
10169,1
3133,1
25187,1
1127,1
37394,0
2788,1
9521,1
52894,0
10241,1
14616,1
21869,1
2126,1
44477,1
21731,1
49653,0
49134,1
7692,1
55240,1
34321,1
11601,1
18170,1
10155,1
1704,1
17572,1
2458,1
22259,1
33364,1
25392,1
12847,1
54620,1
9075,1
22588,1
19198,1
2500,1
9869,1
56919,1
31287,1
6416,1
30160,1
673,1
33114,1
18899,1
65054,0
35124,1
37888,0
3086,1
12675,1
2075,1
36197,1
103,1
22005,1
33264,1
6485,1
66237,0
2971,1
32733,1
10367,1
10785,1
16606,1
25188,1
7298,1
23878,1
4930,1
4959,1
13741,1
3720,1
19235,1
13650,1
742,1
12793,1
5109,1
23798,1
4437,1
34,1
20358,1
22712,1
44084,1
27172,0
12463,1
17782,1
44589,1
25525,1
35672,1
52093,1
10278,1
69854,0
36738,1
24739,1
22606,1
7709,1
17747,1
34056,1
58192,0
15416,1
28018,1
20851,1
47837,1
15589,1
4504,1
27157,1
9900,1
13596,0
48179,0
57229,1
12446,1
39155,1
34903,1
50648,0
4286,1
9163,1
35148,0
13244,1
32432,1
46395,1
15424,1
2836,1
65774,0
6823,1
1015,1
5329,1
7125,1
44994,1
17539,0
7171,1
19827,1
30093,1
48949,1
8722,1
8903,1
7001,1
9154,1
14720,0
34623,1
20599,1
21330,1
16536,1
25284,0
41391,1
4786,1
3344,1
13761,1
7640,1
17879,1
64980,1
7727,1
11725,1
19493,1
35664,1
3964,1
23264,1
42881,1
26210,1
13060,1
25269,1
36049,0
28803,1
8259,1
6314,0
25477,1
7369,1
51821,1
3894,1
8317,1
39023,1
17603,0
6768,1
23199,1
22139,1
30829,1
573,1
17328,1
21777,1
28704,0
36279,1
5330,1
47137,1
483,1
3426,1
2570,1
21805,1
7956,1
22727,1
13675,1
1217,1
26708,1
28560,1
71872,1
24066,1
32583,1
27016,1
5688,1
9240,1
10812,1
17964,1
17154,1
25194,1
30643,0
22688,1
20114,1
35484,1
37573,1
7343,1
2979,1
29334,1
18804,1
38758,1
2431,1
18420,1
39231,1
6316,1
3606,1
16046,1
4051,1
57148,1
10427,1
34870,1
5461,1
39369,1
49162,0
32434,1
6612,1
21155,1
25870,1
18968,1
45062,1
32263,1
66870,1
51496,1
88,0
3227,1
7320,1
1637,1
13136,1
17435,1
53663,1
32363,1
11745,1
1049,1
11275,1
5105,1
32415,1
25091,1
29062,1
1835,1
21750,1
51619,1
36913,1
664,0
790,1
376,1
21949,1
798,1
18735,1
49065,1
16929,1
63295,1
65458,1
57573,1
13784,1
2202,1
15755,1
18676,1
41854,1
175,1
3144,1
25450,1
12581,1
48164,1
45481,1
20342,1
5557,1
25247,1
6340,1
20291,1
2379,0
3538,1
18385,1
33137,0
14501,0
22499,1
18718,1
9409,1
23155,0
4077,1
22146,1
49202,1
46770,1
33960,1
47036,0
1863,1
71842,1
42009,1
56076,1
3109,1
15110,1
5608,1
14240,1
31879,1
52450,0
32427,1
15245,1
26230,1
5271,1
26456,0
6751,1
54582,1
48908,1
18753,1
36852,1
52775,1
10131,1
8384,1
31731,1
3633,1
48105,0
32438,1
1924,1
30791,1
4665,1
16651,1
31582,1
14095,1
46529,1
16753,1
16200,1
3909,1
4131,1
9243,1
32571,0
37567,1
25798,1
17633,1
11923,1
17721,1
1012,1
14215,1
45592,1
19682,1
12762,1
22586,1
61624,1
8879,1
4398,1
59996,1
9347,1
5817,1
8004,1
3722,1
29664,1
3494,1
33714,1
24825,1
38055,0
12070,1
21187,1
19993,1
13030,1
253,1
63780,1
51352,0
31422,0
44244,1
47370,1
27,1
21035,1
48867,0
11900,1
6381,1
48745,1
54248,1
29810,0
3902,1
2256,1
42813,0
32684,1
40117,1
7303,1
25716,1
40136,0
16403,1
3463,1
4261,1
5855,1
35906,1
20853,0
23623,0
24894,0
59369,1
26306,1
16261,1
17441,1
24873,1
18338,1
3762,1
10015,1
2396,1
37650,1
12012,1
52162,1
9246,1
43727,1
17906,1
52188,1
47934,1
19000,1
18499,1
15951,1
14351,1
15468,1
11578,1
11248,1
15864,1
33202,1
26624,1
24337,1
24309,1
13637,1
9697,1
2233,1
16556,1
50292,1
27834,1
21316,1
8563,1
47954,1
14558,1
4791,1
29158,1
8248,1
3548,1
58207,1
10254,1
24317,1
14860,1
27646,1
19323,1
11616,1
13867,1
14237,1
48007,1
9030,1
50085,0
24195,0
28508,1
1306,1
51592,1
45305,1
14306,1
17904,1
22803,1
46841,1
11808,1
13428,1
2306,1
39508,0
26181,1
27871,1
27177,1
31377,1
35310,1
23030,1
28952,1
7896,1
10835,1
2547,1
21628,1
4341,1
23943,1
937,1
3576,1
13451,1
3131,1
16051,1
1370,1
4075,1
20330,1
21993,1
6378,1
25168,1
3718,1
1654,1
20236,1
10023,1
9299,1
889,1
10971,1
31428,0
15155,1
70855,1
18342,1
9783,1
4300,1
40867,1
34960,1
4844,1
21599,1
57133,1
38289,1
36264,1
47948,0
8045,1
259,1
7841,1
28647,1
24392,1
27152,1
7268,1
49193,0
36153,1
32486,1
40301,1
17388,1
23505,1
8467,1
20892,1
21168,1
19422,1
7650,1
19515,1
29290,1
18677,1
6487,1
11158,1
35596,1
30159,1
16454,1
50087,1
19609,1
8585,1
56054,1
21421,1
6936,1
34940,1
46862,1
30808,1
58115,1
29252,1
10423,1
47376,1
18189,1
39667,1
39972,1
45702,1
30134,1
6070,1
19139,1
22477,1
19073,1
8449,1
15562,1
13462,1
25484,1
19261,1
19374,1
23152,1
48826,1
25393,1
13642,1
45407,0
14600,1
6874,1
28820,0
5034,1
1802,1
32206,1
8878,1
1132,1
2101,1
29620,1
6175,1
24326,1
39062,1
14551,1
11602,1
41606,1
22306,1
60269,0
7864,1
57452,1
30841,1
54316,1
30098,1
29907,1
31597,1
34881,1
2029,1
45243,0
52768,1
1951,1
30681,1
54400,0
15741,1
21737,1
14297,1
41612,1
7138,1
52386,1
472,1
39035,1
22244,1
37079,1
5773,1
16683,1
49803,1
20997,1
28391,1
49301,1
14192,1
6024,1
7680,1
16020,1
2413,1
22710,1
45302,1
4058,1
43336,1
54511,1
50674,0
51966,1
40942,1
22493,1
12309,1
19810,1
3677,1
645,1
9648,1
1789,1
28806,0
27512,1
15819,1
37590,1
28302,0
34295,1
16259,1
20908,1
9125,1
8147,1
16847,1
3586,1
46133,1
28951,1
14322,1
7405,1
27710,1
16901,1
6812,1
32505,1
1928,1
13208,1
17898,1
10183,1
15061,1
16564,1
4643,1
14738,1
37743,1
36952,1
57152,0
4731,1
14150,1
13125,1
19613,1
20661,1
38604,1
17429,1
57655,1
31007,0
26810,1
16636,1
15317,1
2090,1
66942,1
3721,1
36510,0
22930,1
52509,1
17265,1
35506,1
3341,1
21695,1
55701,0
38570,1
4634,1
13263,0
3471,1
6119,1
37771,1
10304,1
72263,1
33440,1
10025,1
23838,1
40600,1
13189,1
37536,1
29193,1
4746,1
4095,1
38475,1
4978,1
155,1
1397,0
8471,1
54268,1
53996,1
137,0
25468,1
12703,1
30320,1
38415,1
31328,1
50123,0
