,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit
64330,1,1,0.08,0,,0,6.5,0.3,0
46148,0,0,1.12,32,,0,26.1,1.9,0
13998,0,0,3.31,23,,1,12.5,0.7,0
43186,1,0,2.01,12,,0,58.4,6.3,0
9001,0,0,7.14,24,,0,22.4,2.7,0
12404,1,0,2.45,22,,0,18.6,2.1,0
25707,1,0,2.19,40,,0,16.6,3.2,0
629,1,0,5.36,0,,0,0.0,0.0,7
4826,1,1,1.18,22,,0,0.0,0.0,0
12071,1,0,2.4,19,,0,0.1,0.1,0
28984,1,0,4.32,24,,0,31.6,1.7,0
13431,1,1,4.35,32,,1,49.9,3.3,0
33752,1,0,2.04,29,,1,91.2,3.7,0
8385,1,0,2.39,21,,1,0.0,0.0,0
37486,0,0,1.01,18,,2,40.2,3.9,0
1498,1,0,5.04,16,,0,1.8,0.3,0
31545,1,0,4.53,57,,0,68.1,8.5,0
27873,1,0,2.05,18,,0,0.0,0.0,0
50784,1,1,2.04,33,,0,141.6,56.4,0
19928,1,0,4.83,21,,0,14.4,0.6,0
35559,1,1,3.98,19,,0,21.2,11.7,0
1145,0,0,3.12,0,,0,0.0,0.0,0
5252,1,1,2.33,0,,0,0.0,0.0,7
1246,1,1,9.64,0,,0,0.0,0.0,0
28198,0,0,2.73,162,,0,1179.6,39.5,0
67367,1,0,0.36,24,,0,36.7,2.2,0
10052,1,0,3.02,21,,0,3.2,0.3,0
52799,0,0,2.66,24,,0,116.3,8.7,0
20764,0,0,2.03,38,,2,31.7,3.5,0
28790,0,0,3.97,24,,0,57.6,4.5,0
1462,1,0,7.99,16,,0,1.0,0.1,1
3274,1,0,2.12,21,,0,0.0,0.0,0
27938,0,0,5.13,23,,1,36.1,3.6,0
14780,1,0,2.04,23,,1,23.9,4.1,0
24528,1,0,2.22,0,,3,11.7,1.4,1
45554,1,0,2.67,24,,0,70.5,3.2,0
7471,0,0,2.22,24,,0,0.0,0.0,0
72267,0,0,0.08,0,,0,84.2,5.0,0
13065,1,1,7.33,0,,0,0.0,0.0,0
10223,1,0,7.02,28,,0,104.5,3.5,0
1013,0,0,4.72,0,,0,0.0,0.0,7
37653,1,0,2.4,26,,0,35.3,17.4,0
37473,1,0,2.43,32,,0,46.4,5.5,0
1606,0,0,3.21,21,,0,0.0,0.0,0
37176,1,0,3.2,22,,0,33.3,1.7,0
5810,1,0,3.94,18,,0,28.0,2.3,0
8144,0,0,2.43,0,,0,1.1,0.3,6
52070,0,0,1.17,27,,0,224.8,21.8,0
28609,0,0,0.62,0,,0,0.7,0.1,2
9188,0,0,3.47,18,,0,8.3,0.8,0
50231,1,0,2.09,10,,0,50.0,6.0,0
25901,1,0,0.56,13,,0,0.0,0.0,0
3848,1,0,8.39,18,,0,152.3,7.5,0
35247,1,0,2.59,21,,0,11.0,0.5,0
7088,0,0,3.58,22,,0,17.1,3.6,0
12597,1,0,2.21,23,,3,22.1,2.9,0
2398,1,0,5.54,24,,0,17.4,3.6,0
2829,1,0,5.24,9,,1,6.1,0.6,6
43649,1,0,2.07,13,,1,12.9,0.6,0
8553,1,0,2.97,0,,0,41.3,2.9,7
3100,0,0,2.09,0,,0,0.0,0.0,3
24561,1,0,3.15,24,,0,21.3,4.1,0
4119,1,1,2.18,0,,0,0.0,0.0,1
29861,0,0,2.06,7,,1,12.4,0.3,2
37613,1,0,3.61,16,,0,0.1,0.0,0
7588,1,1,1.13,0,,0,0.0,0.0,0
10310,0,0,2.16,20,,0,0.0,0.0,0
34633,1,0,3.99,22,,0,130.5,9.7,0
10083,0,0,4.83,26,,0,42.2,6.1,0
20768,1,0,1.98,20,,0,3.2,2.7,0
15063,0,0,3.04,24,,0,15.4,1.0,0
6925,1,1,3.31,22,,0,2.7,0.3,0
23198,1,1,1.94,20,,0,31.1,2.2,0
20202,1,0,2.92,24,,0,12.2,1.2,0
7745,0,0,0.88,21,,0,0.0,0.0,0
7382,1,0,2.8,0,,0,1.8,0.4,5
27206,0,0,2.09,24,,0,8.4,0.9,0
27332,1,1,2.43,13,,0,44.8,2.2,0
10954,0,0,2.94,21,,0,13.5,0.8,0
1232,1,0,3.7,22,,1,0.0,0.0,0
16427,1,1,2.39,22,,0,28.0,6.6,0
13660,1,1,5.37,31,,2,95.7,13.1,0
23956,1,1,1.98,22,,0,9.0,1.1,0
11828,1,0,3.15,22,,0,5.5,0.4,0
24650,0,0,6.42,0,,0,0.0,0.0,0
37761,1,0,1.99,26,,0,18.3,0.9,0
572,0,0,4.22,0,,1,0.0,0.0,6
8261,1,0,5.52,32,,1,55.3,4.8,0
50758,0,0,1.04,24,,0,56.3,4.3,0
25112,1,0,2.83,25,,2,28.3,2.1,0
105,0,0,5.62,0,,0,0.0,0.0,0
10017,1,1,2.5,0,,1,3.7,0.6,7
43608,1,0,2.78,57,,0,68.3,22.8,0
8701,0,0,2.12,22,,0,0.0,0.0,0
30336,0,0,2.04,10,,0,2.7,0.4,6
10902,0,0,2.53,21,,0,4.6,0.3,0
5432,0,0,1.58,0,,0,0.0,0.0,0
5761,1,1,3.88,39,,5,41.8,3.0,0
2707,0,0,3.56,0,,0,0.0,0.0,6
49747,0,0,1.99,0,,0,3.2,0.2,0
1194,1,1,5.3,14,,0,5.3,1.5,0
9185,0,0,2.03,21,,0,0.0,0.0,0
6991,0,0,1.26,0,,0,0.0,0.0,1
36923,0,0,1.13,23,,1,2.1,0.2,0
6584,0,0,3.47,0,,0,41.8,3.0,4
52651,0,0,0.15,136,,0,21.2,10.2,0
13517,0,0,2.44,22,,1,18.7,2.0,0
12983,0,0,3.0,17,,0,10.1,0.5,0
6042,1,0,2.39,0,,0,0.0,0.0,7
19047,0,0,6.58,23,,0,12.3,0.5,0
19303,1,0,6.68,0,,0,0.0,0.0,0
44905,1,0,1.74,33,,0,83.3,5.3,0
3916,1,1,2.98,58,,1,0.0,0.0,0
18919,1,1,1.42,22,,0,0.0,0.0,0
30251,1,0,4.99,22,,0,29.6,1.8,0
32618,1,0,1.99,30,,0,45.3,11.8,0
66064,1,1,0.54,33,,0,46.2,2.4,0
15457,1,1,1.98,23,,0,5.9,0.7,0
5580,1,1,2.49,0,,0,0.0,0.0,0
33669,1,0,0.78,23,,1,2.5,2.2,0
8114,0,0,7.27,33,,1,40.0,5.6,0
19003,1,0,2.76,0,,2,51.7,5.7,1
6674,1,0,2.73,22,,1,0.0,0.0,0
23127,1,0,0.85,23,,1,0.0,0.0,0
9225,0,0,1.98,22,,0,0.0,0.0,0
27891,1,0,0.71,0,,0,0.2,0.0,0
33915,0,0,4.13,24,,0,67.8,6.8,0
26054,0,0,0.3,20,,1,0.0,0.0,0
29988,0,0,0.68,23,,0,2.1,5.0,0
21353,1,0,2.71,20,,0,17.6,2.0,0
15187,1,0,2.04,24,,0,1.6,0.1,0
41018,1,0,1.98,22,,2,70.3,2.5,0
794,0,0,3.69,0,,0,0.0,0.0,0
25846,0,0,2.84,17,,0,8.8,0.8,0
53015,1,1,2.16,18,,0,19.6,0.6,0
41758,0,0,0.5,27,,0,47.3,11.8,0
21272,0,0,0.96,19,,0,0.0,0.0,0
15215,1,0,6.65,22,,0,6.3,0.5,0
61818,1,1,0.91,42,,1,91.0,14.3,0
49648,1,0,2.14,23,,0,66.9,2.3,0
9270,0,0,2.33,24,,0,5.2,1.5,0
21510,1,0,2.81,24,,2,24.4,1.5,0
19676,1,0,0.19,0,,0,0.0,0.0,2
24633,1,0,3.28,14,,0,72.6,9.5,0
33709,1,0,0.9,64,,2,76.5,104.1,0
17973,1,0,2.59,19,,0,2.3,0.2,0
29886,1,0,2.08,24,,3,0.7,0.0,0
6145,1,1,2.04,21,,0,0.0,0.0,0
34617,0,0,1.27,1,,0,5.8,1.3,0
26879,1,0,3.82,24,,0,18.5,1.0,0
5939,1,1,2.04,17,,0,0.0,0.0,0
38763,1,0,3.32,21,,0,0.0,0.0,0
13856,1,0,3.87,22,,4,42.0,3.3,0
19919,1,0,2.35,30,,0,43.8,5.8,0
24993,1,0,0.57,18,,2,0.0,0.0,0
3551,0,0,1.41,14,,0,0.0,0.0,0
10728,1,1,3.88,33,,0,20.9,2.4,0
7495,1,0,2.77,20,,0,9.2,0.6,0
37447,1,0,1.02,21,,0,54.0,2.6,0
14858,1,1,3.41,18,,0,13.5,0.9,0
6076,0,0,1.91,22,,0,0.0,0.0,0
35391,1,0,1.98,29,,0,10.4,0.2,0
32880,1,0,4.27,22,,0,21.7,2.1,0
49153,1,0,2.19,9,,0,26.0,1.3,0
18427,1,0,2.01,21,,0,19.7,1.3,0
21563,1,1,1.99,23,,0,2.8,0.3,0
56836,0,0,1.32,37,,0,166.1,13.0,0
26738,0,0,2.01,24,,0,19.9,2.8,0
12267,1,1,3.81,20,,8,17.7,1.1,0
27092,1,0,1.22,23,,0,35.1,3.8,0
7096,1,1,3.15,21,,1,13.1,2.7,0
6609,1,0,4.78,21,,0,14.0,2.2,0
29238,1,0,4.95,24,,0,26.0,2.0,0
11226,0,0,6.92,24,,0,73.0,8.4,0
23836,0,0,3.04,8,,0,0.0,0.0,0
9781,0,0,3.61,23,,0,2.2,0.3,0
30831,0,0,0.62,0,,7,46.2,3.4,1
15848,1,0,2.91,36,,4,22.0,5.1,0
42106,1,0,1.48,30,,0,17.3,0.4,0
870,0,0,4.27,0,,0,0.0,0.0,0
18672,1,0,2.23,21,,0,6.9,0.3,0
7401,1,0,3.46,0,,0,17.1,2.9,3
35167,0,0,3.69,69,,0,35.0,151.5,0
9297,0,0,0.79,0,,0,0.0,0.0,0
3399,0,0,3.79,24,,0,17.1,3.6,0
7256,1,1,1.47,23,,2,0.0,0.0,0
27414,1,0,2.41,27,,0,39.2,0.8,0
45897,0,0,0.45,55,,0,38.0,5.7,0
29993,1,0,0.65,21,,0,3.9,0.4,0
19164,1,0,2.15,22,,0,0.4,0.0,0
25408,1,1,1.67,22,,0,28.1,2.1,0
7776,1,0,2.49,50,,0,31.2,1.8,0
49339,1,0,2.06,12,,1,45.9,1.2,0
22951,0,0,4.85,33,,2,54.8,2.9,0
22850,1,0,2.09,21,,0,28.1,2.6,0
23521,1,0,6.32,0,,0,0.0,0.0,0
34368,1,0,4.08,33,,0,76.0,4.0,0
24957,1,0,5.25,22,,0,56.6,3.4,0
19434,1,0,0.44,22,,1,0.0,0.0,0
47703,1,0,2.38,22,,0,18.0,1.1,0
5641,1,0,8.49,0,,0,0.0,0.0,0
13085,1,0,4.34,24,,0,25.3,1.5,0
29383,1,0,2.18,27,,0,40.1,1.9,0
20547,1,0,2.09,21,,0,5.2,0.3,0
38449,0,0,3.44,16,,0,0.0,0.0,0
41326,1,0,1.98,13,,0,25.6,1.4,0
33598,0,0,0.69,0,,0,22.9,1.2,3
4101,0,0,2.62,14,,0,0.0,0.0,0
48311,1,0,2.29,42,,0,87.4,4.3,0
4329,1,1,2.75,14,,0,0.0,0.0,0
68297,1,1,0.27,14,,1,31.0,3.9,0
56377,1,0,1.55,17,,3,68.8,4.7,0
4002,1,1,2.21,0,,1,0.0,0.0,2
8177,1,1,7.01,20,,0,153.0,15.4,0
8566,0,0,2.16,23,,0,0.0,0.0,0
56870,1,1,1.31,20,,0,88.9,4.7,0
18948,1,0,2.08,22,,0,15.7,1.0,0
13743,1,1,2.31,22,,0,12.7,1.9,0
37559,0,0,2.5,28,,0,31.8,1.4,0
28252,1,0,0.95,22,,0,29.7,2.7,0
40315,1,0,1.17,23,,0,28.2,2.1,0
6687,0,0,2.0,0,,0,0.0,0.0,4
16539,1,0,3.05,23,,0,14.8,2.5,0
4292,0,0,8.05,24,,0,29.5,2.2,0
31662,1,1,3.16,18,,0,59.3,6.8,0
38031,0,0,1.98,24,,0,50.5,6.4,0
13134,1,1,1.98,22,,0,6.4,0.2,0
48783,1,1,2.23,19,,1,92.8,5.0,0
6374,0,0,2.13,0,,0,0.0,0.0,0
5056,1,0,7.16,22,,0,1.9,0.5,0
30522,0,0,2.68,32,,0,6.9,0.8,0
15056,1,1,2.05,21,,0,17.9,3.6,0
17153,1,0,4.42,24,,2,35.2,2.3,0
30760,0,0,1.45,13,,0,15.6,1.5,0
19818,0,0,2.53,40,,0,8.9,0.5,0
10456,1,0,5.64,13,,0,52.2,2.9,0
19986,1,0,2.15,22,,0,4.5,0.6,0
21861,1,0,2.17,40,,1,15.8,1.2,0
53969,1,1,1.7,29,,0,38.4,3.6,0
15875,0,0,2.94,23,,0,33.5,6.4,0
9544,1,1,3.0,0,,0,35.4,3.7,4
1985,1,0,5.87,24,,0,12.2,0.4,4
10713,0,0,2.38,15,,0,11.3,0.7,0
10446,0,0,2.25,21,,0,3.9,1.3,0
49372,1,0,2.35,32,,0,45.7,6.9,0
1666,0,0,2.65,0,,0,0.0,0.0,0
23437,0,0,2.47,14,,0,3.8,0.3,1
31197,1,1,2.08,32,,3,9.1,1.0,0
17808,1,1,6.53,42,,0,98.0,5.1,0
66348,0,0,0.39,24,,0,33.8,1.5,3
3044,0,0,6.43,15,,0,11.0,0.4,0
26688,0,0,0.93,22,,0,35.8,2.8,0
7312,0,0,1.79,22,,0,0.0,0.0,0
30899,0,0,2.28,26,,0,19.5,0.8,0
1569,0,0,3.15,24,,0,0.0,0.0,0
5321,1,0,1.78,13,,0,0.0,0.0,0
2496,1,1,2.48,0,,2,0.0,0.0,5
45872,1,0,2.63,41,,0,127.9,9.5,0
68675,1,1,0.64,0,,0,0.0,0.0,0
23645,0,0,2.7,24,,2,32.2,2.8,0
18065,1,1,6.84,8,,0,2.9,0.1,1
17542,1,0,1.38,0,,3,0.0,0.0,7
8442,1,0,7.23,24,,0,15.1,1.3,0
4689,0,0,1.27,10,,0,0.0,0.0,0
3014,0,0,5.66,24,,0,3.0,0.1,0
29535,1,0,2.45,27,,0,14.5,2.4,0
21447,1,0,2.11,21,,0,6.3,0.4,0
11681,0,0,2.75,22,,0,17.4,1.7,0
7876,0,0,0.51,20,,0,0.0,0.0,0
1866,0,0,2.42,51,,2,0.0,0.0,0
2923,0,0,2.07,0,,0,0.0,0.0,0
30786,0,0,5.37,43,,0,30.8,3.7,0
10619,0,0,2.03,19,,0,0.0,0.0,0
15927,1,0,5.61,24,,0,73.2,4.5,0
17659,0,0,2.52,17,,0,0.0,0.0,0
16794,1,0,2.96,18,,1,4.2,0.4,0
10920,1,1,2.65,0,,0,8.3,0.5,0
14750,0,0,2.51,22,,1,4.1,0.3,0
8424,1,0,7.96,19,,0,189.5,6.8,0
8964,0,0,2.36,17,,0,0.0,0.0,0
1800,1,0,2.16,12,,0,0.0,0.0,2
34086,1,0,1.98,22,,0,44.6,3.0,0
61102,1,1,0.88,22,,0,95.9,3.1,0
8230,0,0,4.48,8,,0,29.7,3.2,0
25740,0,0,2.02,23,,0,6.5,0.6,0
38070,0,0,1.65,16,,0,8.7,0.5,0
30577,0,0,0.38,18,,0,9.9,1.1,0
26241,0,0,0.0,1,,0,0.0,0.0,0
34155,1,0,4.11,22,,0,38.1,2.2,0
3531,0,0,1.89,0,,0,0.0,0.0,0
54836,1,0,2.34,27,,0,70.2,4.6,0
29933,0,0,1.98,23,,0,5.5,0.2,0
9963,1,0,2.46,25,,0,6.7,0.6,6
39909,1,0,1.98,13,,0,88.3,7.8,0
18389,0,0,3.03,18,,0,7.1,1.8,0
17192,1,0,3.98,26,,0,124.9,5.7,0
12648,1,1,6.82,0,,0,10.5,3.6,0
487,0,0,4.7,12,,0,0.0,0.0,0
27772,1,0,1.56,21,,0,10.5,0.9,0
8882,0,0,2.17,13,,2,0.0,0.0,0
502,1,0,4.28,13,,0,0.0,0.0,0
36071,1,0,2.01,26,,0,89.8,5.4,0
12000,0,0,7.21,0,,0,0.0,0.0,0
2521,0,0,2.44,11,,0,0.0,0.0,5
5750,1,1,7.75,27,,2,48.8,3.3,0
36322,0,0,1.02,8,,0,14.5,0.9,0
7349,0,0,2.38,11,,0,0.0,0.0,0
3092,0,0,2.15,0,,0,0.0,0.0,5
14269,1,0,6.53,27,,0,102.5,12.0,0
12659,0,0,2.6,0,,0,6.6,0.5,7
8640,0,0,0.35,19,,0,0.0,0.0,0
2782,1,0,3.66,0,,0,0.0,0.0,3
26009,0,0,3.0,26,,1,141.9,17.7,0
55185,1,1,1.98,10,,0,10.0,0.4,0
21764,1,0,2.8,20,,0,8.7,0.4,0
50317,1,0,2.1,15,,0,21.5,1.3,0
4268,1,0,5.34,18,,0,8.4,0.6,0
2367,1,1,3.29,10,,0,0.0,0.0,0
35296,1,0,1.01,21,,0,11.7,1.1,0
26198,1,0,0.08,0,,0,0.0,0.0,0
1954,0,0,1.93,12,,0,0.0,0.0,0
12748,0,0,2.15,0,,0,0.4,0.0,0
54630,1,0,2.14,15,,0,25.4,6.5,0
35599,0,0,1.85,32,,0,21.9,1.0,0
3831,0,0,1.85,21,,0,0.0,0.0,0
15750,1,0,2.08,21,,0,0.0,0.0,0
3842,1,1,2.74,0,,0,0.0,0.0,7
31448,0,0,0.08,0,,0,0.2,0.1,0
22119,1,0,3.23,25,,0,13.7,1.4,0
22057,0,0,0.88,21,,0,0.0,0.0,0
36692,0,0,1.47,22,,0,14.5,1.5,0
11801,1,1,2.98,22,,0,12.6,1.5,0
15012,1,0,2.6,0,,0,1.1,0.2,3
26296,1,0,0.86,0,,0,2.1,0.1,0
31904,1,0,0.07,18,,0,0.0,0.0,0
50455,1,0,2.07,14,,0,16.4,0.3,0
3158,1,1,2.32,0,,1,0.0,0.0,6
27158,1,0,2.13,19,,0,11.8,0.7,0
4599,0,0,1.91,13,,3,0.0,0.0,0
8781,0,0,3.15,15,,0,6.9,0.6,0
19231,1,0,2.82,23,,0,23.7,1.6,0
38114,0,0,0.07,17,,0,12.1,0.7,0
8963,0,0,3.05,50,,0,83.5,25.5,0
13168,0,0,6.79,24,,0,13.1,0.8,0
16622,1,0,3.38,24,,0,3.5,0.2,0
67391,1,0,0.38,21,,3,83.4,9.0,0
34897,1,1,4.47,19,,0,141.3,9.0,0
13529,1,0,5.16,32,,0,0.0,0.0,0
54499,0,0,1.04,95,,1,124.0,16.9,0
1312,0,0,5.09,18,,0,4.9,0.4,0
27982,1,0,0.28,15,,3,2.6,0.3,0
6560,0,0,1.47,0,,0,0.0,0.0,5
41529,1,0,0.99,26,,1,15.2,1.5,0
35671,0,0,2.17,24,,0,64.6,3.3,0
47773,1,0,2.37,38,,0,78.9,5.4,0
9131,0,0,2.09,0,,0,0.0,0.0,0
19232,1,0,2.2,24,,0,0.0,0.0,0
17255,1,0,2.25,22,,0,0.0,0.0,0
864,1,0,6.03,17,,0,10.1,1.1,0
1443,1,1,2.74,12,,0,0.0,0.0,0
10624,1,1,6.97,28,,1,53.4,8.6,0
11973,1,0,2.04,18,,0,0.0,0.0,0
21532,0,0,3.14,24,,0,10.6,0.9,0
19713,1,0,6.16,65,,3,158.8,21.2,0
5177,1,0,2.14,13,,0,0.0,0.0,0
3925,0,0,1.85,13,,1,0.0,0.0,0
14242,1,0,2.26,22,,2,13.0,1.3,0
20799,1,0,2.81,24,,0,16.1,1.3,0
17291,1,0,2.35,71,,0,97.2,17.8,0
52937,1,0,1.98,10,,0,9.3,0.6,0
4982,1,1,2.05,0,,0,0.0,0.0,4
4267,1,0,5.8,20,,0,0.0,0.0,0
33453,1,1,4.18,27,,0,11.7,1.5,0
27376,0,0,1.33,23,,0,16.7,1.1,0
8091,0,0,2.04,22,,3,0.0,0.0,0
3302,0,0,2.0,0,,0,0.0,0.0,2
5836,0,0,2.5,0,,0,0.0,0.0,0
50523,1,0,2.28,11,,0,11.2,1.5,0
30762,0,0,0.87,22,,0,9.8,1.4,0
29769,1,1,2.04,33,,0,72.6,5.8,0
48733,1,0,0.92,16,,0,17.8,0.7,0
17877,0,0,1.98,24,,0,12.5,1.0,0
12686,0,0,5.34,24,,0,30.0,1.5,0
1856,0,0,5.49,24,,0,0.0,0.0,0
1440,0,0,2.31,14,,0,0.0,0.0,0
30870,0,0,1.59,23,,0,11.2,1.1,0
6471,0,0,3.18,10,,0,0.0,0.0,0
13203,0,0,2.9,0,,0,5.4,0.3,6
19588,1,0,2.09,22,,0,3.2,0.2,0
51989,1,0,0.24,23,,0,68.4,3.2,0
22324,1,0,5.95,24,,0,21.4,1.9,0
1647,1,0,3.59,0,,0,0.0,0.0,3
36437,1,0,1.01,21,,0,40.8,1.6,0
7723,0,0,2.56,69,,2,136.7,10.9,0
67152,1,0,1.2,14,,0,54.7,1.7,0
38522,0,0,1.01,26,,1,122.1,5.0,0
26916,1,0,1.29,21,,0,22.7,2.8,0
52489,0,0,1.87,55,,0,198.8,11.4,2
10063,0,0,3.24,23,,1,33.6,2.1,0
23644,0,0,2.63,24,,0,4.0,0.4,0
45114,0,0,1.31,26,,1,99.6,5.0,0
10729,1,0,2.18,23,,0,2.2,0.2,0
24040,1,1,4.66,24,,0,12.7,1.8,0
11783,1,1,6.88,17,,0,52.1,3.9,0
1521,0,0,9.05,12,,0,0.0,0.0,0
921,0,0,3.55,14,,0,0.0,0.0,0
343,1,0,6.71,23,,2,0.0,0.0,0
29749,1,1,0.02,2,,1,2.2,0.1,0
40535,1,0,2.26,16,,0,3.6,0.7,0
8327,1,1,4.63,20,,0,2.8,0.2,0
39152,1,0,2.16,31,,1,101.4,34.1,0
29037,0,0,2.79,10,,1,4.0,0.4,6
15141,1,0,2.45,20,,0,7.0,1.1,0
16260,1,0,2.24,19,,0,7.0,1.1,0
23075,1,1,1.98,0,,0,0.0,0.0,0
48149,1,1,2.41,37,,0,106.5,9.3,0
39996,1,1,2.97,20,,0,2.5,0.2,0
5006,1,0,4.06,24,,0,6.4,0.5,0
21279,0,0,3.57,10,,1,0.2,0.0,0
22435,1,1,3.21,34,,2,45.2,10.5,0
63275,0,0,0.79,24,,0,57.5,2.5,0
4809,1,1,2.16,20,,0,0.0,0.0,0
17862,1,0,3.02,17,,0,17.7,1.3,0
37107,1,0,3.69,33,,0,36.7,2.3,0
46183,1,0,2.36,13,,0,34.2,4.4,0
24817,1,0,1.48,19,,0,2.6,0.3,0
7641,0,0,2.14,23,,0,0.0,0.0,0
28443,1,0,2.13,19,,0,14.8,0.6,0
2416,0,0,2.5,0,,0,0.0,0.0,4
7374,1,0,1.63,12,,0,0.0,0.0,0
55001,0,0,1.31,135,,0,45.6,2.8,0
8915,1,1,1.17,52,,11,0.0,0.0,0
3130,1,1,6.19,24,,0,11.1,1.7,0
3211,1,1,3.01,19,,1,0.0,0.0,0
970,0,0,4.27,14,,3,0.0,0.0,0
14684,0,0,3.81,26,,1,29.9,2.7,0
14905,1,1,3.93,24,,0,3.7,0.2,0
44943,1,0,1.39,20,,0,49.6,1.4,0
5310,1,0,4.08,0,,0,2.0,0.3,5
48014,1,0,2.03,17,,0,48.7,8.2,0
154,1,0,7.85,5,,0,0.0,0.0,0
33371,1,0,1.98,30,,0,1.6,0.0,0
429,1,1,6.3,0,,0,0.0,0.0,0
5433,0,0,1.33,13,,0,0.0,0.0,0
18550,1,0,1.98,23,,0,14.3,1.1,0
14723,1,0,1.98,20,,0,1.8,0.1,0
21198,1,0,6.06,24,,0,10.2,0.7,0
16277,1,0,2.24,23,,0,18.1,0.8,0
49879,1,1,2.11,23,,0,6.6,0.2,0
15478,1,0,2.48,23,,0,2.9,0.2,0
17799,1,0,6.38,12,,0,0.0,0.0,0
8277,0,0,2.56,28,,0,16.2,0.8,0
11813,1,1,2.21,15,,0,0.0,0.0,0
24516,1,1,4.2,32,,0,25.6,1.2,0
44679,0,0,1.18,19,,0,41.3,9.7,0
29153,1,1,5.25,39,,0,14.7,3.7,0
11104,1,0,2.03,22,,0,0.0,0.0,0
14707,1,0,7.29,27,,0,38.2,1.4,0
9017,0,0,2.66,0,,0,0.0,0.0,2
29945,1,0,2.29,20,,0,32.0,3.0,0
71469,1,0,0.04,3,,0,21.3,2.6,0
16004,1,1,2.02,0,,0,2.4,0.2,6
14695,0,0,5.02,10,,1,9.3,2.5,6
33099,1,0,2.36,31,,0,26.7,2.7,0
15781,1,0,2.36,22,,2,0.4,0.1,0
17873,0,0,4.68,56,,1,49.1,3.7,0
23041,1,0,1.99,22,,0,10.4,1.0,0
7961,1,1,2.64,24,,0,0.4,0.0,0
4290,1,1,2.41,0,,0,0.0,0.0,4
7765,1,1,3.3,24,,0,14.0,0.9,0
3022,1,0,3.75,13,,0,2.3,0.2,0
19182,1,0,2.02,20,,1,14.3,1.9,0
16525,1,0,2.28,18,,1,33.5,1.9,0
13091,0,0,6.79,33,,0,26.5,0.8,0
37198,0,0,3.67,41,,0,383.9,47.6,0
16833,1,1,1.33,22,,0,0.0,0.0,0
5527,0,0,1.79,13,,0,0.0,0.0,0
39504,0,0,1.25,25,,6,84.9,8.0,0
35291,1,0,0.96,24,,0,14.0,1.0,0
11402,1,0,2.26,23,,1,4.7,0.3,0
1752,0,0,2.74,13,,0,0.0,0.0,0
431,1,0,6.57,13,,0,0.0,0.0,0
1822,1,0,4.78,21,,0,11.7,1.2,0
14372,1,0,0.32,10,,0,0.0,0.0,0
5395,0,0,0.98,13,,0,0.0,0.0,0
5316,0,0,4.49,18,,3,12.6,1.2,0
2168,1,1,8.67,4,,0,6.7,4.0,3
10949,0,0,2.7,0,,0,0.0,0.0,0
20054,1,0,2.08,23,,0,34.6,3.3,0
6144,1,0,5.24,23,,0,71.0,9.3,0
13619,0,0,2.79,0,,0,2.0,0.6,4
1319,1,0,3.09,14,,0,0.0,0.0,0
21696,1,0,5.66,20,,0,14.2,1.1,0
3561,0,0,3.43,21,,0,0.0,0.0,0
19283,1,0,3.79,26,,2,41.6,2.2,0
8192,1,0,2.87,0,,0,2.4,0.1,7
2941,0,0,3.48,52,,8,0.0,0.0,0
4153,1,1,2.42,0,,0,0.0,0.0,7
27123,0,0,1.76,16,,0,7.7,1.5,0
46561,1,0,2.45,20,,0,14.6,1.6,0
10533,1,0,1.37,21,,1,0.0,0.0,0
12794,0,0,0.55,21,,0,0.0,0.0,0
45420,1,0,2.69,57,,5,164.3,20.5,0
20062,1,0,5.71,22,,0,10.9,0.4,0
29226,1,0,1.94,10,,0,9.5,1.0,1
16595,1,1,0.16,0,,0,0.0,0.0,1
22709,1,1,2.2,18,,1,17.1,1.8,0
16617,0,0,5.05,24,,0,81.8,6.6,0
9506,0,0,0.83,20,,1,0.0,0.0,0
1181,0,0,7.0,17,,0,6.2,1.9,0
17551,1,0,3.87,0,,0,0.0,0.0,0
36766,1,0,4.27,0,,0,0.0,0.0,0
3928,0,0,1.68,21,,0,0.0,0.0,0
25291,0,0,1.51,0,,1,43.1,8.4,7
34584,1,0,2.48,27,,0,10.7,1.5,0
23122,1,0,1.98,22,,0,34.0,3.7,0
3871,1,1,2.32,0,,0,0.0,0.0,4
51006,1,0,2.02,30,,0,46.2,3.4,0
26743,1,1,5.31,24,,0,2.6,0.2,0
22554,1,0,3.09,21,,0,4.8,0.3,0
4440,1,1,2.09,0,,0,0.0,0.0,5
12678,0,0,1.98,0,,0,0.3,0.0,2
4037,0,0,2.39,0,,0,0.0,0.0,7
51276,1,1,1.99,20,,0,33.6,3.4,0
36227,0,0,1.04,0,,0,3.2,0.9,0
38144,0,0,3.5,72,,0,172.9,11.2,0
10852,1,0,3.18,0,,0,1.3,0.1,3
23119,0,0,2.93,15,,1,0.8,0.1,3
4140,1,0,6.03,23,,1,44.9,8.1,0
5880,0,0,0.95,23,,0,0.0,0.0,0
14547,1,0,2.31,23,,0,7.8,0.5,0
18993,1,0,2.07,22,,0,8.3,0.5,0
11494,0,0,1.98,21,,1,0.0,0.0,0
11019,1,1,2.89,18,,0,15.2,3.2,0
14076,0,0,2.03,22,,0,13.8,1.1,0
13332,0,0,4.01,22,,0,42.8,4.7,0
